id,name,released,rating,ratings_count,metacritic,playtime,genres,platforms
447389,LostBone,2020-05-23,0.0,0,,0,Adventure,Web
447396,Alien eruption,2020-05-23,0.0,0,,0,Shooter,Web
447411,BulletStorm Demo,2020-05-23,0.0,0,,0,Shooter,PC
447415,A game called Dash,2020-05-23,0.0,0,,0,Action,PC
447423,INEVITABLE (Jon Oldblood),2020-05-23,0.0,0,,0,,"PC, macOS, Linux"
454477,Gummy Gummy no rocket,2020-06-08,0.0,0,,0,"Platformer, Adventure",Web
454478,Detective The Time Master,2020-06-08,0.0,0,,0,,PC
454488,Emoji Slide,2020-06-07,0.0,0,,0,,"PC, macOS"
454504,versenyauto,2020-06-07,0.0,0,,0,Racing,Web
454516,Psychology Of Colors,2020-06-07,0.0,0,,0,,Web
454521,gibarudagi,2020-06-06,0.0,0,,0,,PC
454528,Furrystripclub,2020-06-06,0.0,0,,0,,Web
454549,Tetra Block - Puzzle Game,2020-06-03,0.0,0,,0,"Casual, Puzzle",iOS
454556,Head to Head - Friendly Feud,2020-04-07,0.0,0,,0,"Casual, Puzzle",iOS
454557,Fanart FNAF coloring Freddys !,2020-06-06,0.0,0,,0,,iOS
454558,Master Grill,2020-02-18,0.0,0,,0,"Casual, Simulation",iOS
454563,Dragon Idle Adventure,2020-06-08,0.0,0,,0,"Strategy, Simulation",iOS
454572,WarQuest: Game of the Gods,2020-04-10,0.0,0,,0,"Adventure, RPG",iOS
454584,Clouds Vs Doughnuts,2020-06-15,0.0,0,,0,Strategy,"PC, Linux"
454586,Blob Blast Classics,2020-06-15,0.0,0,,0,Action,"PC, macOS"
454589,Super Mario Bros Rebuilt,2020-06-15,0.0,0,,0,Platformer,Web
454590,A classic Snake game?,2020-06-15,0.0,0,,0,,PC
454609,The Dream Carnival 2020,2020-06-15,0.0,0,,0,,"PC, macOS"
454610,Virus Attack (jfigueroa),2020-06-15,0.0,0,,0,Educational,PC
454615,Kingdom's Fall: Traitor,2020-06-14,0.0,0,,0,,"PC, Web"
454617,Pacman Rebuilt,2020-06-14,0.0,0,,0,Platformer,Web
454632,Leap Invaders,2020-06-14,0.0,0,,0,Shooter,PC
454638,Glow Pong (Chewbacan),2020-06-14,0.0,0,,0,,Web
454647,Time Bag,2020-06-14,0.0,0,,0,Puzzle,PC
454649,Dead Stampf 3,2020-06-14,0.0,0,,0,,PC
454651,pew pew game?,2020-06-14,0.0,0,,0,Shooter,"PC, macOS"
454653,Platform-ball,2020-06-14,0.0,0,,0,Platformer,PC
454654,COLOR BALL BLAST,2020-06-14,0.0,0,,0,Action,Web
454657,Heroic Tale VALUE!,2020-06-14,0.0,0,,0,RPG,PC
454663,"Across☆The Humpbacked Sky, Baby!",2020-06-14,0.0,0,,0,RPG,PC
454671,There I Fixed It,2020-06-14,0.0,0,,0,Action,PC
454677,Falling Circles,2020-06-14,0.0,0,,0,,Web
454680,Totally Accurate Guide to Love Yourself,2020-06-14,0.0,0,,0,RPG,Web
454694,Resgate das Cores,2020-06-14,0.0,0,,0,,PC
454700,Bitter Sweet Sin,2020-06-14,0.0,0,,0,,Web
454705,Mimi e a Baleia,2020-06-14,0.0,0,,0,,PC
454733,vicious,2020-06-14,0.0,0,,0,"Platformer, Puzzle",PC
454738,nyan-universe,2020-06-14,0.0,0,,0,,PC
454740,Shoot and Build,2020-06-14,0.0,0,,0,Action,Android
454742,What Have I Done?,2020-06-14,0.0,0,,0,Adventure,PC
454746,Brainless Nights (hopefully),2020-06-14,0.0,0,,0,Shooter,PC
454756,WORD SEARCH 🕵️‍♂️,2020-06-14,0.0,0,,0,,Android
454767,PIXEL-POCALYPSE,2020-06-14,0.0,0,,0,Adventure,PC
454771,the war of Doughnut,2020-06-14,0.0,0,,0,Shooter,"PC, macOS, Web"
454776,Dungeon (stewsters),2020-06-14,0.0,0,,0,RPG,Web
454780,"Hey, #@&? That Other Cloud!",2020-06-14,0.0,0,,0,,Web
454784,MarsBase,2020-06-14,0.0,0,,0,Puzzle,PC
454789,The Synchronization Adventure,2020-06-14,0.0,0,,0,"Platformer, Adventure",PC
454791,BA-BUILD-ON,2020-06-14,0.0,0,,0,Action,PC
454794,House Manager,2020-06-14,0.0,0,,0,Puzzle,"PC, Android, Web"
454805,Hit and Hit,2020-06-14,0.0,0,,0,,"Android, Web"
454807,The Rebel (itch) (BuddyBoy :3),2020-06-14,0.0,0,,0,"Shooter, Adventure",PC
454815,Herschel,2020-06-14,0.0,0,,0,Puzzle,Web
454823,Intermediary: A Utopian Cure,2020-06-14,0.0,0,,0,Educational,Web
454824,A Visualization of COVID-19 Deaths,2020-06-14,0.0,0,,0,,PC
454829,Drive Around 2.3,2020-06-14,0.0,0,,0,"Racing, Adventure","PC, macOS, Linux"
454836,Silent IO - MoonJam 2020,2020-06-14,0.0,0,,0,,PC
454841,Speedy Spacers,2020-06-14,0.0,0,,0,Racing,PC
454842,Katana (Byzantine),2020-06-14,0.0,0,,0,Action,"PC, Web"
454845,Nuclear Doughnut,2020-06-14,0.0,0,,0,Platformer,Web
454849,Planehammer,2020-06-14,0.0,0,,0,Action,"PC, Web"
454859,Drunken Rabotyagi,2020-06-14,0.0,0,,0,,"PC, Android"
454867,Fit the house!,2020-06-14,0.0,0,,0,Puzzle,"PC, Android, Linux, Web"
454874,Super Netwalk Deluxe,2020-06-14,0.0,0,,0,Puzzle,Web
454881,Full Metal Balls,2020-06-14,0.0,0,,0,,Web
454884,Motris,2020-06-14,0.0,0,,0,Puzzle,Web
454886,JUMP (itch) (STEALTH FOX GAMES),2020-06-14,0.0,0,,0,"Shooter, Platformer",PC
454891,Mod City,2020-06-14,0.0,0,,0,Platformer,Web
454896,Go on a Road Trip With All Your Friends,2020-06-14,0.0,0,,0,,PC
454901,Undying Buddies,2020-06-14,0.0,0,,0,"Strategy, Simulation",PC
454904,The Arrow (mrcroc),2020-06-14,0.0,0,,0,Platformer,PC
454912,Potato-Game,2020-06-14,0.0,0,,0,Platformer,Web
454917,Kid Soundboard,2020-06-14,0.0,0,,0,,PC
454920,BossRush,2020-06-14,0.0,0,,0,Action,PC
454923,H O R S _,2020-06-14,0.0,0,,0,,Web
454924,Two minutes to sleep,2020-06-14,0.0,0,,0,,PC
454925,The B-Virus,2020-06-14,0.0,0,,0,Action,PC
454929,What Would You Do? Library Management in the Time of Coronavirus,2020-06-14,0.0,0,,0,,Web
454935,Doughnut Sky Fall,2020-06-14,0.0,0,,0,,Web
454936,Kite War,2020-06-14,0.0,0,,0,,Web
454940,Death-Battle 2200 (C64),2020-06-14,0.0,0,,0,Shooter,PC
454944,space robots,2020-06-14,0.0,0,,0,Action,"PC, Android, macOS, Linux"
454949,Chalk Defender: I Hate Fractions!,2020-06-14,0.0,0,,0,"Educational, Action",Web
454950,Ratcopter,2020-06-14,0.0,0,,0,Action,Web
454951,likyleia: the game,2020-06-14,0.0,0,,0,,PC
454953,J.B. Nimble,2020-06-14,0.0,0,,0,Platformer,Web
454959,Doughnutwar,2020-06-14,0.0,0,,0,Action,Web
454961,Mad House of the Moon,2020-06-14,0.0,0,,0,,PC
454965,Rain Blast,2020-06-14,0.0,0,,0,Action,Web
454968,Bulldozer Crossing,2020-06-14,0.0,0,,0,Racing,"PC, Android, Web"
454974,Lic. Soledad D. Amor,2020-06-13,0.0,0,,0,Simulation,"PC, macOS, Linux"
454975,Polygon Defense,2020-06-12,0.0,0,,0,Strategy,PC
454979,decayed 1.0.1,2020-06-10,0.0,0,,0,Platformer,Web
454981,Pandemic Simulation,2020-06-13,0.0,0,,0,Simulation,Web
454982,EndGame (PsyPichu),2020-06-13,0.0,0,,0,,PC
454990,Application 410,2020-06-13,0.0,0,,0,"Strategy, Action, Puzzle",PC
454993,keep it going!,2020-06-13,0.0,0,,0,Action,Web
454994,La Guerra Fría: Características,2020-06-13,0.0,0,,0,Educational,Web
454995,Omniscience,2020-06-13,0.0,0,,0,RPG,PC
454998,BLOCSTAKKEN,2020-06-13,0.0,0,,0,,"PC, macOS, Web"
455001,The Beach Ball Game,2020-06-13,0.0,0,,0,Sports,PC
455005,Sort Home Fast (1HGJ 268),2020-06-13,0.0,0,,0,Puzzle,PC
455010,Cold War: Secret Code,2020-06-13,0.0,0,,0,Educational,Web
455021,The Fight 2 Alpha,2020-06-13,0.0,0,,0,"Racing, Action",PC
455025,Perfect World (itch) (TreyAwesomeGamer03),2020-06-13,0.0,0,,0,"Adventure, RPG",PC
455030,Aftershocks,2020-06-13,0.0,0,,0,RPG,"PC, macOS"
455033,r\i\te\st. [nnnnn in 1 serie],2020-06-13,0.0,0,,0,,Web
455038,Be Bold!,2020-06-13,0.0,0,,0,"Shooter, Platformer","PC, Web"
455041,Bad Water Game,2020-06-13,0.0,0,,0,Action,PC
455051,Untrusted - Web of Cybercrime,2020-06-13,0.0,0,,0,RPG,"PC, Linux, Web"
455052,Chained Souls,2020-06-13,0.0,0,,0,Action,PC
455056,Delivery Desperado,2020-06-13,0.0,0,,0,Racing,Web
455057,i hate this block (demo),2020-06-13,0.0,0,,0,"Adventure, Puzzle",PC
455060,Unfinished Bad Games,2020-06-13,0.0,0,,0,,"PC, macOS, Linux"
455065,SCP - Laboratory Raid,2020-06-13,0.0,0,,0,"Shooter, Adventure, Action",PC
455071,The Darkness of Fear,2020-06-13,0.0,0,,0,Adventure,PC
455086,DOOM remake,2020-06-13,0.0,0,,0,"Shooter, Action",Web
455096,Escape From Cubi,2020-06-13,0.0,0,,0,,Web
455101,Curse of Bangura,2020-06-13,0.0,0,,0,"Adventure, RPG",PC
455107,BattleRoom (ashleycheung),2020-06-13,0.0,0,,0,RPG,"PC, macOS, Linux"
455111,SHADED [ALPHA],2020-06-13,0.0,0,,0,Platformer,"PC, Linux"
455114,Trials of Avenheim,2020-06-13,0.0,0,,0,Puzzle,PC
455122,DunkYou,2020-06-13,0.0,0,,0,Platformer,Web
455125,Harvest Day,2020-06-13,0.0,0,,0,Simulation,PC
455129,Samael Adventure Beta,2020-06-13,0.0,0,,0,Action,Web
455131,Rat-A-Tat,2020-06-13,0.0,0,,0,Platformer,"PC, Android, macOS, Linux"
455133,save the forest (itch) (tophur),2020-06-13,0.0,0,,0,,PC
455138,Hardest Shmup Ever I guess maybe,2020-06-13,0.0,0,,0,Shooter,PC
455142,Super Catscape (Demo),2020-06-13,0.0,0,,0,Platformer,Web
455147,Physics Based Dice Roller,2020-06-13,0.0,0,,0,"Adventure, RPG, Simulation","PC, macOS, Linux"
455151,EvilGalaxy,2020-06-13,0.0,0,,0,Adventure,PC
455154,Crysmalia: Dawn of Darkness,2020-06-13,0.0,0,,0,"Adventure, RPG",PC
455174,Black and White (ConcussionGames),2020-06-13,0.0,0,,0,,"PC, macOS, Linux"
455184,Tank Crusher,2020-06-13,0.0,0,,0,Action,PC
455186,The Greatest Survival,2020-06-13,0.0,0,,0,Adventure,PC
455192,Nightwatch VR,2020-06-13,0.0,0,,0,Adventure,PC
455201,Catwalk Model and Stars Fashionable Animals,2020-06-12,0.0,0,,0,,Android
455218,Pray To Every God You Know,2020-06-12,0.0,0,,0,,PC
455220,Cat Adventures,2020-06-12,0.0,0,,0,Adventure,Web
455222,Ghost Mansion For Mobile,2020-06-12,0.0,0,,0,,Web
455233,Mushymania,2020-06-12,0.0,0,,0,"Platformer, Action",PC
455239,Rpg quest,2020-06-12,0.0,0,,0,"Adventure, Action",PC
455252,Dang Aliens,2020-06-12,0.0,0,,0,Shooter,PC
455258,Will Schaefer Wednesday Jeopardy!,2020-06-12,0.0,0,,0,,PC
455263,Colony Siege (itch),2020-06-12,0.0,0,,0,Strategy,PC
455269,Road Tape,2020-06-12,0.0,0,,0,Racing,PC
455275,Don't UnderSTEMate Me,2020-06-12,0.0,0,,0,Platformer,PC
455278,Survival Forest Beta,2020-06-12,0.0,0,,0,"Platformer, Adventure, Action",Android
455279,The Legend of the Sun,2020-06-12,0.0,0,,0,Adventure,Web
455282,Codex (ritenourj),2020-06-12,0.0,0,,0,"Platformer, Adventure, Puzzle",Web
455284,Black Dimension BETA,2020-06-12,0.0,0,,0,Platformer,PC
455290,Coalescence (enzoGray),2020-06-12,0.0,0,,0,Puzzle,Web
455300,Pareidolia (James Harper),2020-06-12,0.0,0,,0,Platformer,PC
455318,Floopy Burd (Nikolas Joukowski),2020-06-12,0.0,0,,0,Action,PC
455324,Skeleton Dungeon (Helmius),2020-06-12,0.0,0,,0,Platformer,Android
455326,the short walk home,2020-06-12,0.0,0,,0,Adventure,PC
455337,ZombieCity,2020-06-12,0.0,0,,0,"Adventure, Action",PC
455346,Dragon Duel (Open Source),2020-06-12,0.0,0,,0,Shooter,PC
455347,Temple of Giants (IGAD Breda University of Applied Science),2020-06-12,0.0,0,,0,"Platformer, Puzzle",PC
455349,ToolBox 2D,2020-06-12,0.0,0,,0,Adventure,PC
455353,Magnet (Alpha),2020-06-12,0.0,0,,0,"Strategy, Adventure",Web
455359,Pucks Hole,2020-06-12,0.0,0,,0,Puzzle,Web
455364,Ball To Bin,2020-06-12,0.0,0,,0,Puzzle,Web
455367,cosmosis (TOI GENESIS),2020-06-12,0.0,0,,0,Simulation,PC
455369,Wall-e's Adventures,2020-06-12,0.0,0,,0,Adventure,Web
455380,washing cuttlefish simulator 5,2020-06-12,0.0,0,,0,Simulation,PC
455383,Detective Switch (Second Iteration),2020-06-12,0.0,0,,0,,PC
455389,Shopping-D,2020-06-12,0.0,0,,0,Racing,PC
455403,Goat's Tiles,2020-06-12,0.0,0,,0,"Adventure, Action",Web
455413,Risky Rails (Fahad Khalid),2020-06-12,0.0,0,,0,"Platformer, Action",PC
455430,NAIR PICO,2020-06-12,0.0,0,,0,Fighting,"PC, macOS, Linux, Web"
455439,Pitstop Earth,2020-06-12,0.0,0,,0,,Web
455442,One Thousand Times Alone,2020-06-12,0.0,0,,0,Action,PC
455443,Technicats,2020-06-12,0.0,0,,0,"Shooter, Action",PC
455446,SunBurn (murchelon),2020-06-12,0.0,0,,0,,Web
455448,Dark Fracture (itch),2020-06-12,0.0,0,,0,"Adventure, Action, Puzzle",PC
455456,A Crab and Her Beach,2020-06-12,0.0,0,,0,Adventure,"PC, Web"
455460,Beach Episode,2020-06-12,0.0,0,,0,Action,Web
455470,Turtle Defense,2020-06-12,0.0,0,,0,Action,PC
455477,Kita Pintar,2020-06-12,0.0,0,,0,Educational,PC
455482,Boxed Mail,2020-06-12,0.0,0,,0,Platformer,"PC, Web"
455483,BADA BING,2020-06-12,0.0,0,,0,"Adventure, Puzzle",Web
457510,Space Virus GOAP,2020-06-19,0.0,0,,0,Simulation,PC
457521,Connect Four (Mohamad Hijazi),2020-06-19,0.0,0,,0,Strategy,PC
457525,Spaceship Shooter (Artanasia),2020-06-19,0.0,0,,0,Shooter,Web
457532,March 15 1924,2020-06-19,0.0,0,,0,Adventure,PC
457537,Strange World (strangeworld),2020-06-19,0.0,0,,0,Platformer,Web
457544,Enders Pearl,2020-06-19,0.0,0,,0,Platformer,PC
457549,VrBowling Test,2020-06-19,0.0,0,,0,,PC
457550,Falling Blocks (itch) (MothDev123),2020-06-19,0.0,0,,0,,PC
457553,Pets Keeper,2020-06-19,0.0,0,,0,Simulation,PC
457563,Arctic Slide (Itizso),2020-06-19,0.0,0,,0,Puzzle,Web
457567,Album Arcade,2020-06-19,0.0,0,,0,Puzzle,PC
457571,[PROJECT LAZARUS],2020-06-19,0.0,0,,0,"Platformer, Adventure",PC
457581,SAVE US (DON'T GIVEUP),2020-06-19,0.0,0,,0,"Shooter, Action, Fighting",Web
457589,Cold Rising,2020-06-11,0.0,0,,0,,PC
457590,Soundwave,2020-06-19,0.0,0,,0,,PC
457594,Deep in the Darkness,2020-06-19,0.0,0,,0,Shooter,PC
457596,Genetic Algorithm Examples,2020-06-19,0.0,0,,0,Simulation,Web
457602,Snake (itch) (Bloudix),2020-06-19,0.0,0,,0,,PC
457613,Amazon Jungle Jump,2020-06-19,0.0,0,,0,"Adventure, Action",PC
457617,Komrog,2020-06-19,0.0,0,,0,Action,PC
457633,The Curling Project,2020-06-19,0.0,0,,0,"Puzzle, Sports","PC, macOS, Linux, Web"
457635,Ranger K-21,2020-06-19,0.0,0,,0,"Adventure, Action",PC
457646,Kodaki,2020-06-19,0.0,0,,0,"Platformer, Adventure, Puzzle",PC
457652,Treasure Trouble,2020-06-19,0.0,0,,0,Action,PC
457655,GachaPon Rumble v1.9.0a,2020-06-19,0.0,0,,0,Action,PC
457659,EverJump,2020-06-19,0.0,0,,0,Platformer,PC
457664,FOREST CAMP,2020-06-19,0.0,0,,0,"Adventure, RPG",Web
457666,Solstice (itch) (Maxime Chaize),2020-06-19,0.0,0,,0,"Platformer, Adventure",PC
457671,talentless.,2020-06-19,0.0,0,,0,RPG,PC
457683,Vibe Bar,2020-06-19,0.0,0,,0,RPG,PC
457693,Techno Mosh Pit,2020-06-19,0.0,0,,0,,Web
457695,Operation Shungite,2020-06-19,0.0,0,,0,"Platformer, Action",PC
457704,Mysterious Beyonds,2020-06-19,0.0,0,,0,Platformer,Web
457716,Azure Horizon,2020-06-19,0.0,0,,0,Shooter,PC
457726,Dash (SparshG),2020-06-18,0.0,0,,0,,PC
457862,Boggle by Nepazing,2020-05-01,0.0,0,,0,Puzzle,PC
457924,Blood and Guts,2020-06-26,0.0,0,,0,,Xbox One
457936,Box Office Tycoon,2020-06-22,0.0,0,,0,"Casual, Simulation",iOS
457946,Paintman 3D - color shooter,2020-03-31,0.0,0,,0,"Casual, Action",iOS
457953,Journey Of Abyss,2020-06-20,0.0,0,,0,"Card, Adventure",iOS
457966,Fractured Dreams v0.00,2020-06-26,0.0,0,,0,,PC
457984,Zombie Arcade (Chethan Prasad),2020-06-25,0.0,0,,0,"Shooter, Action",Web
457992,Mr. Hat (Demo),2020-06-25,0.0,0,,0,,PC
458005,Snow Jump (scalybob),2020-06-25,0.0,0,,0,"Platformer, Action",PC
458006,Guildoron: Saving Leo,2020-06-25,0.0,0,,0,"Adventure, Action",Web
458007,stranger jam - Limits,2020-06-25,0.0,0,,0,"Platformer, Puzzle","PC, macOS"
458010,Run Dungeon,2020-06-25,0.0,0,,0,Action,Web
458013,Hateless King,2020-06-25,0.0,0,,0,Action,PC
458016,Trebuchet (itch),2020-06-25,0.0,0,,0,Action,PC
458020,Let Broken by LACR,2020-06-25,0.0,0,,0,Platformer,Web
458021,Chasm (itch) (Toteware),2020-06-25,0.0,0,,0,Action,PC
458022,Dungeon Crawlers (itch) (TOPGamez),2020-06-25,0.0,0,,0,"Platformer, Puzzle",Web
458024,Enemies & Foes,2020-06-25,0.0,0,,0,Fighting,PC
458539,Dreamons,2020-06-23,0.0,0,,0,,PC
458550,Porque ficar ?,2020-06-23,0.0,0,,0,"Simulation, Puzzle",Android
458551,RPS Stickman Fight,2020-06-23,0.0,0,,0,Shooter,"PC, Android, Web"
458558,BlockWolk,2020-06-23,0.0,0,,0,,PC
458561,Kognitivní snowboarding,2020-06-23,0.0,0,,0,"Racing, Educational",Web
458562,Project Life Bound,2020-06-23,0.0,0,,0,"Platformer, Adventure, Action, RPG",Web
458567,Crazy Rocket,2020-06-23,0.0,0,,0,Platformer,"PC, Android, macOS, Linux"
458581,A Revolution,2020-06-21,0.0,0,,0,Platformer,"PC, macOS, Linux"
458587,Arctic Pandemic,2020-06-10,0.0,0,,0,Puzzle,PC
458592,Particules,2020-06-23,0.0,0,,0,,PC
458608,BeeWare,2020-06-23,0.0,0,,0,Action,PC
458612,Coronavirus (Gabrielrodriguez),2020-06-23,0.0,0,,0,,"PC, Web"
458638,Peer pressure (GrebesLover),2020-06-19,0.0,0,,0,,Web
458641,Foreman,2020-06-14,0.0,0,,0,,PC
458643,In the Winds of Fate,2020-06-19,0.0,0,,0,,Web
458654,Space Expand - 4X Multiplayer,2020-06-18,0.0,0,,0,Strategy,PC
458667,Arnold the Amoeba: Invasion Earth,2020-06-10,0.0,0,,0,Action,"PC, Android, macOS, Linux"
458672,Sword Pricess Amaltea - The Visual Novel,2020-06-23,0.0,0,,0,Adventure,"PC, macOS, Linux"
458683,Jetstream Courier,2020-06-23,0.0,0,,0,,PC
458691,ForgotenHero,2020-06-23,0.0,0,,0,Action,Web
458694,DJ Master (itch),2020-06-23,0.0,0,,0,,"PC, macOS, Linux"
458697,Gallery Thief Multiplayer,2020-06-23,0.0,0,,0,Action,PC
458704,Flames (rbosmediano),2020-06-23,0.0,0,,0,"Platformer, Adventure","PC, macOS, Linux"
458707,Void (itch) (Rosden Shadow),2020-06-23,0.0,0,,0,,PC
458709,Close minded v4,2020-06-23,0.0,0,,0,,Web
458732,Little Test,2020-06-23,0.0,0,,0,Puzzle,PC
458733,COVID-19 Simulator,2020-06-23,0.0,0,,0,Simulation,PC
458736,Wacky Noodle,2020-06-23,0.0,0,,0,Action,PC
458740,PROJECT MM,2020-06-23,0.0,0,,0,Action,Android
458741,Matrix Brain Twister (CleverAI),2020-06-23,0.0,0,,0,Puzzle,PC
458744,YumNum's Adventure,2020-06-23,0.0,0,,0,"Platformer, Adventure",PC
458754,Un dernier chant,2020-06-23,0.0,0,,0,Adventure,PC
458763,They That Put,2020-06-23,0.0,0,,0,,PC
458776,Stickweb,2020-06-23,0.0,0,,0,Platformer,PC
458783,Freddy Fazbear Pizzeria Simulator VR (YuroGameDev),2020-06-23,0.0,0,,0,,PC
458784,The Last Scavenger,2020-06-23,0.0,0,,0,,Web
458785,Shoot Those Ghosts,2020-06-23,0.0,0,,0,Shooter,Web
458790,RoboPrime (CodeModeller),2020-06-23,0.0,0,,0,Platformer,PC
458797,Police Fireworks,2020-06-23,0.0,0,,0,Action,Web
458798,fracao2,2020-06-23,0.0,0,,0,,Web
458803,Steam Punk Rush,2020-06-23,0.0,0,,0,Action,PC
458811,DEAD!,2020-06-23,0.0,0,,0,Action,Web
458813,BALLS!!!,2020-06-23,0.0,0,,0,Action,Web
458824,The Evil Elevator,2020-06-22,0.0,0,,0,,"PC, Android, macOS, Linux"
458827,Thermostat Sim,2020-06-22,0.0,0,,0,Simulation,PC
458841,Covid19 The Game,2020-06-22,0.0,0,,0,"Shooter, Adventure",PC
458843,Submarining,2020-06-22,0.0,0,,0,,Web
458855,ZigZag 3D,2020-06-22,0.0,0,,0,,Web
458863,Darkness (CraigChilds94),2020-06-22,0.0,0,,0,,"PC, macOS"
458865,Codex Gear Carcosa,2020-06-22,0.0,0,,0,Platformer,"PC, macOS"
458872,SpaceShipDefenders,2020-06-22,0.0,0,,0,Action,PC
458884,can't. let. go.,2020-06-22,0.0,0,,0,,Web
458891,Corrupt - After the Fall,2020-06-22,0.0,0,,0,,PC
458893,TGV Connections: Le Sud Ouest Express,2020-06-22,0.0,0,,0,,Web
458898,NOMA (jwhitmoo),2020-06-22,0.0,0,,0,,Web
458900,Loose Connection,2020-06-22,0.0,0,,0,Simulation,PC
458906,Doughnut City,2020-06-22,0.0,0,,0,Platformer,PC
458907,LEGEND QUEST: THE HERO CHRONICLES,2020-06-22,0.0,0,,0,RPG,Web
458910,Indy (waffledork),2020-06-22,0.0,0,,0,Racing,Web
458911,history book,2020-06-22,0.0,0,,0,,Web
458913,Monstify,2020-06-22,0.0,0,,0,Action,PC
458914,Killer Fetish,2020-06-22,0.0,0,,0,Puzzle,PC
458919,Small Scientist,2020-06-22,0.0,0,,0,Platformer,"PC, macOS, Web"
458924,Alien Callection,2020-06-22,0.0,0,,0,Action,Web
458930,Mysterious book,2020-06-22,0.0,0,,0,RPG,Web
458940,Hot or Cold (vtg2000),2020-06-22,0.0,0,,0,Platformer,Android
458946,Barnyard Squabble,2020-06-22,0.0,0,,0,Strategy,PC
458948,HAHArgh!,2020-06-22,0.0,0,,0,Adventure,PC
458950,The Principle of Maximum Action,2020-06-22,0.0,0,,0,,PC
458951,LOGO QUIZ IMPOSSIBLE,2020-06-22,0.0,0,,0,Puzzle,Android
458958,Cube collector (Ljosnes),2020-06-22,0.0,0,,0,,PC
458959,Adventure Farm VR,2020-06-11,0.0,0,,0,Adventure,PC
458964,Boss In The Woods,2020-06-22,0.0,0,,0,"Strategy, RPG","PC, macOS"
458967,Buzzzzz,2020-06-22,0.0,0,,0,Platformer,PC
458968,Deep Dark (HoneyBadgers),2020-06-22,0.0,0,,0,"Platformer, Action",PC
458974,vicious for noobs,2020-06-22,0.0,0,,0,"Platformer, Puzzle","PC, Linux"
458981,Baldi's Basics 1.2.2 6 Notebooks,2020-06-22,0.0,0,,0,,PC
458993,Reggeaton's Hell,2020-06-22,0.0,0,,0,Platformer,Web
458994,Tagging Trip,2020-06-22,0.0,0,,0,Platformer,PC
459021,Cupgrade,2020-06-22,0.0,0,,0,Action,"PC, Linux"
459024,Drag the Rope,2020-06-22,0.0,0,,0,Puzzle,Web
459029,Dude Shooter 9000,2020-06-22,0.0,0,,0,Shooter,PC
459032,The Art Heist,2020-06-22,0.0,0,,0,Puzzle,PC
459045,Untitled Space Shooter (vigneshkrishnan),2020-06-22,0.0,0,,0,Action,"PC, macOS, Linux"
459050,Cats vs Mice,2020-06-22,0.0,0,,0,Adventure,PC
459055,Rock-Paper-Scissors (Dyep),2020-06-22,0.0,0,,0,,Web
459057,AssertiveCat,2020-06-22,0.0,0,,0,Platformer,PC
459060,Defshot,2020-06-22,0.0,0,,0,"Shooter, Action",PC
459063,Raf & Lemy: The Curse of Sakham I,2020-06-22,0.0,0,,0,Platformer,PC
459064,Jump Gear,2020-06-22,0.0,0,,0,Platformer,PC
459073,The Silent Manor,2020-06-22,0.0,0,,0,Adventure,PC
459080,OXO (beeskneesgames),2020-06-22,0.0,0,,0,Strategy,"PC, macOS"
459098,DIRIZANDIN,2020-06-22,0.0,0,,0,"Platformer, Adventure",PC
459101,UpTower (dewolen),2020-06-22,0.0,0,,0,Platformer,Web
459102,Snack Hunt,2020-06-22,0.0,0,,0,Platformer,Web
459106,Claire´s water crisis,2020-06-22,0.0,0,,0,"Adventure, RPG",PC
459109,Banana Lunacy,2020-06-22,0.0,0,,0,"Adventure, Action",PC
459111,Dragon Slayer (itch),2020-06-22,0.0,0,,0,Platformer,"PC, Web"
459112,Ghost Memories (melpomephy),2020-06-22,0.0,0,,0,Puzzle,Web
459115,Noodles,2020-06-22,0.0,0,,0,Action,Web
459122,The Curse of Pestilence,2020-06-22,0.0,0,,0,Adventure,"PC, macOS"
459134,Gardener (hungwei),2020-06-22,0.0,0,,0,Puzzle,Web
459135,Nurse Atack - against Covid 19,2020-06-22,0.0,0,,0,Action,PC
459143,2020.01/ProjetoII/Orbit Space,2020-06-22,0.0,0,,0,Action,Android
459158,Race Race Revolution,2020-06-21,0.0,0,,0,Racing,PC
459268,Dice Kings,2020-06-04,0.0,0,,0,"Casual, Board Games",iOS
459274,Riddle Master,2020-06-23,0.0,0,,0,Puzzle,iOS
459286,Crashteroids,2020-06-24,0.0,0,,0,"Casual, Action",iOS
459296,Cyber Mayhem (Eduardo Soto - sotocodes),2020-06-29,0.0,0,,0,Shooter,"PC, macOS, Web"
459308,celsius (Rick luka),2020-06-29,0.0,0,,0,,PC
459310,Cavern Fall,2020-06-29,0.0,0,,0,"Platformer, Action","PC, Linux"
459314,one room,2020-06-29,0.0,0,,0,,PC
459317,Meteor Defence,2020-06-29,0.0,0,,0,Action,PC
459319,Slime Bob,2020-06-29,0.0,0,,0,Adventure,Web
459321,PasswordX: The Mediocre Password Generator,2020-06-29,0.0,0,,0,,Web
459326,Geometry and Color,2020-06-29,0.0,0,,0,,"PC, macOS"
459332,ShootPunk,2020-06-29,0.0,0,,0,Shooter,Web
459335,Yet Another Metroidvania,2020-06-29,0.0,0,,0,"Platformer, Adventure",Web
459341,Cake Maker,2020-06-28,0.0,0,,0,,"PC, macOS"
459348,Citadel Rising,2020-06-28,0.0,0,,0,Action,Web
